0.478	1.1641e-20
1.476805	2.50973964123271e-20
2.47561	4.22422243056009e-20
3.474415	6.42130901700969e-20
4.47322	8.7952804831722e-20
5.472025	1.10551227895055e-19
6.47083	1.34477722057454e-19
7.469635	1.5916342501731e-19
8.46844	1.81193090110968e-19
9.467245	2.02466022333402e-19
10.46605	2.23425320895188e-19
11.464855	2.40277792204158e-19
12.46366	2.46219351042416e-19
13.462465	2.4302174786066e-19
14.46127	2.35730263650002e-19
15.460075	2.24744931783374e-19
16.45888	2.14443029682193e-19
17.457685	2.0502364671122e-19
18.45649	1.96704533774018e-19
19.455295	1.86360626970478e-19
20.4541	1.76459155623348e-19
21.452905	1.66570841572127e-19
22.45171	1.59376376664621e-19
23.450515	1.53363487505357e-19
24.44932	1.47288246882793e-19
25.448125	1.40662757356608e-19
26.44693	1.35290449649898e-19
27.445735	1.3159561867487e-19
28.44454	1.27161533134633e-19
29.443345	1.22235118825985e-19
30.44215	1.19143601833831e-19
31.440955	1.1659131099717e-19
32.43976	1.14173816738743e-19
33.438565	1.12329165428644e-19
34.43737	1.10484514118545e-19
35.436175	1.10024e-19
36.43498	1.05940837108789e-19
37.433785	9.83194442894512e-20
38.43259	9.06980514701133e-20
39.431395	8.30766586507754e-20
40.4302	7.78925983593878e-20
41.429005	7.7225896191345e-20
42.42781	7.65591940233023e-20
43.426615	7.58924918552596e-20
44.42542	7.52257896872168e-20
45.424225	7.45590875191741e-20
46.42303	7.38923853511313e-20
47.421835	7.32256831830886e-20
48.42064	7.25589810150458e-20
49.419445	7.18922788470031e-20
50.41825	7.12255766789604e-20
51.417055	7.05588745109176e-20
52.41586	6.98921723428749e-20
53.414665	6.92254701748321e-20
54.41347	6.85587680067894e-20
55.412275	6.78920658387467e-20
56.41108	6.72253636707039e-20
57.409885	6.65586615026612e-20
58.40869	6.58919593346184e-20
59.407495	6.52252571665757e-20
60.4063	6.46426136223608e-20
61.405105	6.42694099293666e-20
62.40391	6.38962062363723e-20
63.402715	6.35230025433781e-20
64.40152	6.31497988503838e-20
65.400325	6.27765951573896e-20
66.39913	6.24033914643954e-20
67.397935	6.20301877714011e-20
68.39674	6.16569840784069e-20
69.395545	6.12837803854126e-20
70.39435	6.09105766924184e-20
71.393155	6.05373729994242e-20
72.39196	6.01641693064299e-20
73.390765	5.97909656134357e-20
74.38957	5.94177619204414e-20
75.388375	5.90445582274472e-20
76.38718	5.8671354534453e-20
77.385985	5.82981508414587e-20
78.38479	5.79249471484645e-20
79.383595	5.75517434554702e-20
80.3824	5.72083052343903e-20
81.381205	5.69689717781366e-20
82.38001	5.6729638321883e-20
83.378815	5.64903048656293e-20
84.37762	5.62509714093756e-20
85.376425	5.60116379531219e-20
86.37523	5.57723044968683e-20
87.374035	5.55329710406146e-20
88.37284	5.52936375843609e-20
89.371645	5.50543041281073e-20
90.37045	5.48149706718536e-20
91.369255	5.45756372155999e-20
92.36806	5.43363037593463e-20
93.366865	5.40969703030926e-20
94.36567	5.38576368468389e-20
95.364475	5.36183033905853e-20
96.36328	5.33789699343316e-20
97.362085	5.31396364780779e-20
98.36089	5.29003030218243e-20
99.359695	5.26609695655706e-20
100.3585	5.24275838015778e-20
101.357305	5.22258252015459e-20
102.35611	5.2024066601514e-20
103.354915	5.1822308001482e-20
104.35372	5.16205494014501e-20
105.352525	5.14187908014182e-20
106.35133	5.12170322013862e-20
107.350135	5.10152736013543e-20
108.34894	5.08135150013223e-20
109.347745	5.06117564012904e-20
110.34655	5.04099978012585e-20
111.345355	5.02082392012265e-20
112.34416	5.00064806011946e-20
113.342965	4.98047220011627e-20
114.34177	4.96029634011307e-20
115.340575	4.94012048010988e-20
116.33938	4.91994462010669e-20
117.338185	4.89976876010349e-20
118.33699	4.8795929001003e-20
119.335795	4.85941704009711e-20
120.3346	4.8392411847895e-20
121.333405	4.81906537462662e-20
122.33221	4.79888956446375e-20
123.331015	4.77871375430088e-20
124.32982	4.758537944138e-20
125.328625	4.73836213397513e-20
126.32743	4.71818632381226e-20
127.326235	4.69801051364938e-20
128.32504	4.67783470348651e-20
129.323845	4.65765889332364e-20
130.32265	4.63748308316076e-20
131.321455	4.61730727299789e-20
132.32026	4.59713146283502e-20
133.319065	4.57695565267214e-20
134.31787	4.55677984250927e-20
135.316675	4.5366040323464e-20
136.31548	4.51642822218352e-20
137.314285	4.49625241202065e-20
138.31309	4.47607660185778e-20
139.311895	4.4559007916949e-20
140.3107	4.43588929385729e-20
141.309505	4.42116584156911e-20
142.30831	4.40644238928094e-20
143.307115	4.39171893699276e-20
144.30592	4.37699548470459e-20
145.304725	4.36227203241642e-20
146.30353	4.34754858012824e-20
147.302335	4.33282512784007e-20
148.30114	4.3181016755519e-20
149.299945	4.30337822326372e-20
150.29875	4.28865477097555e-20
151.297555	4.27393131868738e-20
152.29636	4.2592078663992e-20
153.295165	4.24448441411103e-20
154.29397	4.22976096182285e-20
155.292775	4.21503750953468e-20
156.29158	4.20031405724651e-20
157.290385	4.18559060495833e-20
158.28919	4.17086715267016e-20
159.287995	4.15614370038199e-20
160.2868	4.14142024809381e-20
161.285605	4.13165795007385e-20
162.28441	4.12206942008024e-20
163.283215	4.11248089008663e-20
164.28202	4.10289236009301e-20
165.280825	4.0933038300994e-20
166.27963	4.08371530010579e-20
167.278435	4.07412677011218e-20
168.27724	4.06453824011856e-20
