0.01	1.6371E-15
0.02	1.79758E-15
0.03	1.94637E-15
0.04	2.08184E-15
0.05	2.20266E-15
0.10    2.56357E-15
0.50	1.24816E-15
1.00	5.234E-15
1.50	3.83683E-15
2.00	5.66399E-15
2.50	5.50212E-15
3.00	6.10664E-15
3.50	6.33959E-15
4.00	6.68657E-15
4.50	6.9643E-15
5.00	7.23825E-15
5.50	7.49468E-15
6.00	7.7363E-15
6.50	7.96755E-15
7.00	8.187E-15
7.50	8.39766E-15
8.00	8.59937E-15
8.50	8.79354E-15
9.00	8.98055E-15
9.50	9.16116E-15
10.0	9.33582E-15
10.5	9.50502E-15
11.0	9.66916E-15
11.5	9.82859E-15
12.0	9.98365E-15
12.5	1.01346E-14
13.0	1.02817E-14
13.5	1.04253E-14
14.0	1.05654E-14
14.5	1.07023E-14
15.0	1.08363E-14
15.5	1.09673E-14
16.0	1.10957E-14
16.5	1.12214E-14
17.0	1.13447E-14
17.5	1.14657E-14
18.0	1.15844E-14
18.5	1.17011E-14
19.0	1.18156E-14
19.5	1.19282E-14
20.0	1.2039E-14
20.5	1.21479E-14
21.0	1.22552E-14
21.5	1.23607E-14
22.0	1.24647E-14
22.5	1.25671E-14
23.0	1.26681E-14
23.5	1.27676E-14
24.0	1.28657E-14
24.5	1.29625E-14
25.0	1.30581E-14
50.0	7.48578E-14
100.	2.05812E-13
